,Unnamed: 0,Item Number,Product Title,cat,Level,reco1,title1,reco2,title2,reco3,title3,reco4,title4,reco5,title5,reco_cat,item_cde
72,72,11035907,"Reliable Brand® White 1-Ply 2S Treat Disposable Dusting Sheet (6 in. x 8 in., 250-Piece)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
73,73,10941842,"ORBIS Flipak® Grey Storage Bin (23.5 in. x 15.7 in. x 13 in., 1-Piece)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
74,74,10747279,"Reliable Brand® Translucent Black Single Roll Jumbo Tissue Dispenser (14.875 in. x 12.9 in. x 5.8 in., 1 Dispenser/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
75,75,10747286,"Reliable Brand® Translucent Black Double Roll Jumbo Tissue Dispenser (12 in. x 19 in. x 5.25 in., 1 Dispenser/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
76,76,11035910,"Reliable Brand® White 2S Treat Disposable Perforated Dusting Sheet (6 in. x 5 in., 250-Piece)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Product,10093052,"Enmotion® 1-Ply White Paper Towel Roll (10 in. x 800 ft., 800 Towels/PK, 6 PK/CS)",10248396.0,"Spartan Pale Blue Clean by Peroxy Multi-Purpose Cleaner (68 oz., 4-Piece)",10445161.0,"Tork® 2-Ply White Universal Toilet Paper Roll (3.96 in. x 156.25 ft., 500 Sheets/RL, 96 RL/CS)",10741667.0,"Reliable Brand® 1-Ply White Multifold Paper Towels (9.2 in. x 9.5 in., 250 Towels/PK, 16 PK/CS)",10941576.0,"Reliable Brand® 1-Ply White 1/2-Fold Toilet Seat Cover (16.75 in. x 14.25 in., 250 Sheets/CS)",,"[10801177, 10817129, 10752776, 10748820, 10817153]"
77,77,11032897,"Reliable Brand® Translucent Black Mechanical Touch Free Single Roll Towel Dispenser (14.625 in. x 13.375 in. x 9.5 in., 1 Dispenser/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
78,78,10942645,PURELL® Advanced Hand Sanitizer Foam,"Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
79,79,11072145,"Scott® Black Essential Electronic Towel Dispenser (12.75 in., 1 Dispenser/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
80,80,10443789,2XL Pro White Corporation Antibacterial Wipe (XXL),"Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
81,81,10396065,"Scott 2-Ply White 100% Recycled Fiber High-Capacity Toilet Tissue (3.55 in. x 1000 ft., 12 RL/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Product,10340629,"Scott White Essential High Capacity Paper Towel (8 in. x 950 ft., 6 RL/CS)",10568358.0,GOJO® Clear & Mild Foam Handwash,10905268.0,"Punita Leathers Dark Grey Cotton Bath Mat (20 in. x 30.2 in., 36-Piece)",10905269.0,"Punita Leathers Dark Grey Bath Towel (30 in. x 60 in., 24-Piece)",10466265.0,GOJO® SUPRO MAX™ Cherry Hand Cleaner,,"[10801177, 10817129, 10752776, 10748820, 10817153]"
82,82,10747303,"Reliable Brand® Black Translucent Towel Roll Dispenser (12.75 in. x 12.5 in. x 8.5 in., 1 Dispenser/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Product,10078511,Sealed Air® Clear Bubble Cushioning (48 in. x 125 ft.),10509922.0,Instapak® White SEALED AIR® Cushioning Foam (22 in. x 27 in.),20062456.0,"Reliable Brand® 1-Ply White Hard Wound Paper Towel Roll (7.875 in. x 800 ft., 6 RL/CS)",10155902.0,Sealed Air® Clear Bubble Cushioning (48 in. x 300 ft.),10483640.0,Instapak® White SEALED AIR® Cushioning Foam (15 in. x 18 in.),,"[10801177, 10817129, 10752776, 10748820, 10817153]"
83,83,10396076,"Scott White 100% Recycled Fiber Multi-Fold Paper Towel (9.2 in. x 9.4 in., 16 RL/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Product,10546160,"Scott 2-Ply White Professional Standard Roll Toilet Tissue (4.1 in. x 4 in., 550 Sheets/RL, 80 RL/CS)",10941576.0,"Reliable Brand® 1-Ply White 1/2-Fold Toilet Seat Cover (16.75 in. x 14.25 in., 250 Sheets/CS)",20064080.0,"VGuard® 4-mil Blue Nitrile Chemo Exam Disposable Gloves (XL, 100 Gloves/BX, 10 BX/CS)",11114501.0,"Ecolab® Clear Home Style Laundry Detergent (320 oz., 1-Piece)",10961705.0,"Reliable 1.5-Mil 50-56 Gal Black LLDPE Can Liners (43 in. x 47 in., 100-Piece)",,"[10801177, 10817129, 10752776, 10748820, 10817153]"
84,84,11131131,"American Fiber & Finishing 3-Ply Off-White Cotton Wiping Cloth (16 in. x 9 in., 100-Piece)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
85,85,10763944,"Tork® 1- Ply W2 White Plus Paper Wiper (9.8 in. x 15.2 in., 300 Wipers/RL, 2 RL/CA)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
86,86,11150113,"WipesPlus® White Multi-Task Wipes Roll (11.5 in. x 10.5 in., 6-Piece)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
87,87,10337452,"Ecolab® Clear Power Force Premium Degreaser (32 oz, 6-Piece)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
88,88,10529912,"Pacific Blue Basic™ 2-Ply White Standard Toilet Paper Roll(3.95 in. x 4.05 in., 1000 Tissues/PK, 48 PK/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
89,89,10438753,"Pacific Blue Ultra™ 1-Ply White Premium Paper Towel Roll (10.25 in. x 11 in., 220 Towels/PK, 2200 PK/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
90,90,10447705,"Wypall® L40 White Extra Absorbent Towel (12 in. x 12.5 in., 1008 Towels/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
91,91,10051215,"Tradition® 1-Ply White Hard Roll Paper Towels (8 in. x 400 ft., 12 RL/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
92,92,10928677,"Scott Pro Slim White Hard Roll Paper Towels (8 in. x 580 ft., 6 RL/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
93,93,10099824,"Ecolab Orange Quik Fill 34 High Performance Floor Cleaner (320 oz., 1-Piece)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
94,94,10737814,"Wypall® X90 Blue Ultra Duty Cloth (8.3 in. x 16.8 in., 340 Cloths/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
95,95,10050677,"Scott 2-Ply White Jumbo Roll Toilet Tissue (3.55 in. x 750 ft., 12 RL/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Product,10754663,"Reliable Antimicrobial Translucent Amber Foam Hand Soap (1200 ml, 2-Piece)",10059455.0,"Wypall® X60 White Multi-Task Cleaning Cloth (12 in. x 13.4 in., 1100 Cloths/CS)",,,,,,,,"[10801177, 10817129, 10752776, 10748820, 10817153]"
96,96,10050907,"Kleenex® 1-Ply White Premiere Centerpull Towel (8 in. x 15 in., 250 Towels/RL, 4 RL/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
97,97,10737815,"Wypall® X90 Blue Ultra Duty Cloth (11.1 in. x 16.8 in., 136 Cloths/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
98,98,10737817,"Wypall® X90 Blue Ultra Duty Cloth (11.8 in. x 12.6 in., 450 Cloths/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
99,99,10050908,"Scott Essential 2-Ply White Center-Pull Paper Towels (8 in. x 15 in., 500 Towels/RL, 4 RL/CS)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
100,100,11127037,"Rymplecloth 4-Ply Off-White Cleaning Cloth (10.5 in. x 27 in., 12-Piece)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
101,101,10247011,Road Runner White Blended Ice Melt (50 lbs.),"Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Cat 3,10801177.0,,10817129.0,,10752776.0,,10748820.0,,10817153.0,,Can Liners_High Density,"[10801177, 10817129, 10752776, 10748820, 10817153]"
102,102,10248396,"Spartan Pale Blue Clean by Peroxy Multi-Purpose Cleaner (68 oz., 4-Piece)","Chemicals_Air Care / Odor Control (Deodorizers, Neutralizers)",Product,10624692,"Clorox Healthcare® White Germicidal Bleach (121 oz., 3-Piece)",10741667.0,"Reliable Brand® 1-Ply White Multifold Paper Towels (9.2 in. x 9.5 in., 250 Towels/PK, 16 PK/CS)",20037330.0,"Reliable Brand® 2-Ply White Jumbo Bath Tissue Roll (3.3 in. x 1000 ft., 12 RL/CS)",20064065.0,"VGuard® 3-mil Clear Vinyl Industrial Disposable Gloves (Large, 100 Gloves/BX, 10 BX/CS)",10063275.0,"Rhino-X® 22-Mic HDPE Clear Can Liner Roll (40 in. x 48 in., 150-Piece)",,"[10801177, 10817129, 10752776, 10748820, 10817153]"
103,103,10781409,"Reliable Brand Plus 1-Ply White Hard Wound Paper Towel Roll (8 in. x 800 ft., 6 RL/CS)",Chemicals_Cleaners,Cat 3,10943393.0,,10725287.0,,11119999.0,,11079423.0,,10542533.0,,Can Liners_High Density,"[10943393, 10725287, 11119999, 11079423, 10542533]"
104,104,11160287,"San Jamar Black Plastic Towel Roll Dispenser (16.5 in. x 12.94 in. x 9 in., 1 Dispenser/CS)",Chemicals_Cleaners,Cat 3,10943393.0,,10725287.0,,11119999.0,,11079423.0,,10542533.0,,Can Liners_High Density,"[10943393, 10725287, 11119999, 11079423, 10542533]"
105,105,10473204,"Wypall® X60 White Hydroknit Wiper (8.34 in. x 16.8 in., 1260 Wipers/CS)",Wipers_Chemical Wipers,Product,10093052,"Enmotion® 1-Ply White Paper Towel Roll (10 in. x 800 ft., 800 Towels/PK, 6 PK/CS)",,,,,,,,,,"[10477982, 10041874, 10474067, 10519884, 10903623]"
106,106,10474067,"Clorox Healthcare® White Bleach Germicidal Wipes (12 in. x 12 in., 110-Piece)",Wipers_Chemical Wipers,Product,10624692,"Clorox Healthcare® White Germicidal Bleach (121 oz., 3-Piece)",10248396.0,"Spartan Pale Blue Clean by Peroxy Multi-Purpose Cleaner (68 oz., 4-Piece)",10741667.0,"Reliable Brand® 1-Ply White Multifold Paper Towels (9.2 in. x 9.5 in., 250 Towels/PK, 16 PK/CS)",11066584.0,"Supply Source Blue Lightweight Microfiber Cloth (16 in. x 16 in., 240-Piece)",11136317.0,"Rubbermaid® White/Black Quick-Connect Wet/Dry Mop Frame (17 in., 6 Frames/CA)",,"[10477982, 10041874, 10474067, 10519884, 10903623]"
107,107,10474068,"Clorox Healthcare® White Bleach Germicidal Wipes (12 in. x 12 in., 110-Piece)",Wipers_Chemical Wipers,Cat 3,10477982.0,,10041874.0,,10474067.0,,10519884.0,,10903623.0,,Can Liners_High Density,"[10477982, 10041874, 10474067, 10519884, 10903623]"
108,108,10474720,"Enmotion® 1-Ply Brown Paper Towel Roll (10 in. x 800 ft., 800 Towels/PK, 6 PK/CS)",Wipers_Chemical Wipers,Product,10049674,"Compact® Coreless 2-Ply White Toilet Paper Roll (3.8 in. x 4 in., 1500 Tissues/PK, 18PK/CS)",10063260.0,"Berry® 6-Mic Clear High Density Can Liner Roll (24 in. x 24 in., 1000-Piece)",11155231.0,"Provon® Pink FMX-12 Foaming Hand Wash (1250 ml., 1 Bottle/CS)",10049547.0,"Berry® 14-Mic Clear High Density Can Liner Roll (40 in. x 48 in., 250-Piece)",10058605.0,"Rhino-X® 8-Mic Clear HDPE Can Liner Roll (24 in. x 33 in., 1000-Piece)",,"[10477982, 10041874, 10474067, 10519884, 10903623]"
109,109,10474722,"Enmotion® 1-Ply White Paper Towel Roll (10 in. x 800 ft., 800 Towels/PK, 6 PK/CS)",Wipers_Chemical Wipers,Product,10227691,"Pacific Blue Select™ Embossed 2-Ply White Standard Toilet Paper Roll (4 in. x 4.05 in., 550 Tissues/PK, 80 PK/CS)",,,,,,,,,,"[10477982, 10041874, 10474067, 10519884, 10903623]"
110,110,10051889,"NABC Blue Non-Acid Disinfectant Bathroom Cleaner (1 qt., 12-Piece)",Wipers_Chemical Wipers,Cat 3,10477982.0,,10041874.0,,10474067.0,,10519884.0,,10903623.0,,Can Liners_High Density,"[10477982, 10041874, 10474067, 10519884, 10903623]"
111,111,10100309,Ecolab® Purple 89 Quik Fill Industrial Degreaser (2.5 Gal.),Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
112,112,10064133,"Sofpull® 1-Ply White Junior Capacity Centerpull Paper Towel Roll (7.8 in. x 12 in., 225 Towels/PK, 8 PK/CS)",Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
113,113,10100657,"Bobrick Pink Lotion Soap Refill (3.17 gal., 1-Piece)",Skincare_Soaps / Hand Cleaners,Product,10504047,"Enmotion® 1-Ply Brown Paper Towel Roll (8.2 in. x 700 ft., 700 Towels/PK, 6 PK/CS)",,,,,,,,,,"[11048293, 10100657, 10076998, 11157483, 10793106]"
114,114,10423749,"Pacific Blue Ultra™ 1-Ply White Ultra Premium Paper Towel Roll (10.1 in. x 3.6 in., 220 Towels/PK, 2200 PK/CS)",Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
115,115,10266560,"Brawny® Professional H700 White 1/4-Fold Disposable Cleaning Towels (13 in. x 13 in., 70 Towels/PK, 12 PK/CS)",Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
116,116,10522307,"Scott® Slim White Hard Roll Paper Towel (8 in. x 580 ft., 6 Rolls/CS)",Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
117,117,10406140,"Scott® Pink Moisturizing Foam Skin Cleanser (1000 ml., 1 Bottle/CS)",Skincare_Soaps / Hand Cleaners,Product,10050912,"Kleenex® 2-Ply White Professional Facial Tissue (8.3 in. x 7.8 in., 125-Piece)",10546160.0,"Scott 2-Ply White Professional Standard Roll Toilet Tissue (4.1 in. x 4 in., 550 Sheets/RL, 80 RL/CS)",10097926.0,Supply Source® 0.2-Mil Grey Impact Polypropylene Urinal Mat (17.5 in. x 20.37 in.),10941576.0,"Reliable Brand® 1-Ply White 1/2-Fold Toilet Seat Cover (16.75 in. x 14.25 in., 250 Sheets/CS)",,,,"[11048293, 10100657, 10076998, 11157483, 10793106]"
118,118,11052546,"Reliable Brand® 4-Ply White Cut-End Headband Wet Mop Head (20 oz., 6 Heads/CS)",Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
119,119,11052547,"Reliable Brand® 4-Ply Blue Cut-End Headband Wet Mop Head (20 oz., 6 Heads/CS)",Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
120,120,11052548,"Reliable Brand® 4-Ply White Cut-End Headband Mop Head (20 oz., 6 Heads/CS)",Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
121,121,10739581,"TexWipe® Vectra Alpha 10 White Dry Cleanroom Wipers (9 in. x 9 in., 100-Piece)",Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
122,122,10050912,"Kleenex® 2-Ply White Professional Facial Tissue (8.3 in. x 7.8 in., 125-Piece)",Skincare_Soaps / Hand Cleaners,Product,10097926,Supply Source® 0.2-Mil Grey Impact Polypropylene Urinal Mat (17.5 in. x 20.37 in.),10406140.0,"Scott® Pink Moisturizing Foam Skin Cleanser (1000 ml., 1 Bottle/CS)",10546160.0,"Scott 2-Ply White Professional Standard Roll Toilet Tissue (4.1 in. x 4 in., 550 Sheets/RL, 80 RL/CS)",,,,,,"[11048293, 10100657, 10076998, 11157483, 10793106]"
123,123,10050919,"Scott 1-Ply White Essential Universal High-Capacity Towel (8 in. x 1000 ft., 6 RL/CS)",Skincare_Soaps / Hand Cleaners,Product,10283287,"Surpass® 2-Ply White Boutique Facial Tissue (8.3 in. x 7.8 in., 3240-Piece)",10287857.0,"Heritage 13-Mic 20-30-Gal Natural HDPE Can Liners (30 in. x 37 in., 500-Piece)",,,,,,,,"[11048293, 10100657, 10076998, 11157483, 10793106]"
124,124,10098810,Cargill® White Diamond Crystal Bright And Soft Salt Pellet (50 lbs.),Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
125,125,10445233,"Wypall® X50 White Cleaning Cloth (8.34 in. x 16.8 in., 1760 Cloths/CS)",Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
126,126,10042907,"Impact White Lambswool Telescopic Duster (31.2 in. x 2.08 in. x 2.25 in., 12-Piece)",Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
127,127,10912443,"Betco® Pearlized White Hand Soap (512 oz., 4-Piece)",Skincare_Soaps / Hand Cleaners,Product,10741667,"Reliable Brand® 1-Ply White Multifold Paper Towels (9.2 in. x 9.5 in., 250 Towels/PK, 16 PK/CS)",10063275.0,"Rhino-X® 22-Mic HDPE Clear Can Liner Roll (40 in. x 48 in., 150-Piece)",10093052.0,"Enmotion® 1-Ply White Paper Towel Roll (10 in. x 800 ft., 800 Towels/PK, 6 PK/CS)",10248396.0,"Spartan Pale Blue Clean by Peroxy Multi-Purpose Cleaner (68 oz., 4-Piece)",10445161.0,"Tork® 2-Ply White Universal Toilet Paper Roll (3.96 in. x 156.25 ft., 500 Sheets/RL, 96 RL/CS)",,"[11048293, 10100657, 10076998, 11157483, 10793106]"
128,128,10911793,Chem-Crest® Yellow Multi-Purpose Cleaner (3 gal.),Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
129,129,10760067,"Reliable Brand Plus 1-Ply White Multifold Paper Towel (9.2 in. x 9.4 in., 250 Towels/PK, 16 PK/CS)",Skincare_Soaps / Hand Cleaners,Product,10961191,"Reliable Brand® 1.5 mil LLDPE Clear Can Liner (40 in. x 46 in., 10 Liners/RL, 100 Liners/CS)",10805205.0,"Reliable Brand® 8-Mic Clear HDPE Can Liner (24 in. x 33 in., 1000-Piece)",20037330.0,"Reliable Brand® 2-Ply White Jumbo Bath Tissue Roll (3.3 in. x 1000 ft., 12 RL/CS)",,,,,,"[11048293, 10100657, 10076998, 11157483, 10793106]"
130,130,10207292,"Wypall® White Kimtech Wettask Wipes (12 in. x 12.5 in., 6-Piece)",Skincare_Soaps / Hand Cleaners,Cat 3,11048293.0,,10100657.0,,10076998.0,,11157483.0,,10793106.0,,Can Liners_High Density,"[11048293, 10100657, 10076998, 11157483, 10793106]"
